id,title,authors,venue,year,cosine_avg_sim,combined_avg_sim
s_0_4qYX9w0J,Myocardial infarction and the emotional climate,"AH Crisp, M Queenan, MF D'Souzaâ?¦","Lancet, i,",1984.0,3.8113537741990537,3.8113537741990537
9lYYZ5vIIAYJ,Message Proxies for E-cient,"BH Lim, P Heidelberger, P Pattnaik, M Snir","&hellip;  Communication on SMP Clusters,&quot; IBM Almaden Research Report &hellip;,",,3.8113159205677043,3.8113159205677043
_asCUKPe1OEJ,Effects of Tobacco Smoking on the Hoffmann Reflex,"C Kadoya, S Matsuoka, EF Domino","NEUROPSYCHOPHARMACOLOGY-SAN DIEGO-,",1993.0,3.8111055428791056,3.8111055428791056
TJRbLxX-q4YJ,Reforming the Welfare State: German and European Experiences and Challenges,B Seliger,"International Area Review,",,3.8106387681856972,3.8106387681856972
SEHCx_zAydIJ,Achieving application requirements,AZ Spector,"Acm Press Frontier Series,",1990.0,3.8104517447695185,3.8104517447695185
VcQNe9SlIhQJ,Solving the load flow problem using Grobner basis,"A Montes, J Castro","ACM SIGSAM Bulletin,",1995.0,3.8092468031452733,3.8092468031452733
uyInAefy5TgJ,Ecology of Tropical Oceans: Academic Press,"AR Longhurst, D Pauly","Inc., San Diego,",,3.8087112395351115,3.8087112395351115
lHoqhoovwb8J,6th International Symposium on High Performance Capillary Electrophoresis,"B Ye, MG Khaledi","San Diego, CA,",,3.8054134245541738,3.8054134245541738
InAnwS-b3XAJ,Taking cost-driven decisions about archival repositories,"A Crespo, H Garcia-Molina","Technical report, Stanford University. At http://www-db. ",,3.8053894890168127,3.8053894890168127
9rD0KE5Ku8AJ,An Environmental Assessment of Food Supply Chains: A Case Study on Dessert Apples,A JONES,"Environmental Management,",2002.0,3.8051367472266238,3.8051367472266238
MsZ0XzjgB3UJ,Aluminum and Renal Disease,AC Alfrey,CONTRIBUTIONS TO,,3.804326966790828,3.804326966790828
O1UomnUfk_MJ,"An Active Worlds interface to BSCW, Snowdon",A Huxor,"D.(Ed.), Churchill E.(Ed.): Proceedings of Collaborative Vir-",,3.8023326899746275,3.8023326899746275
8N9aDFpRt1MJ,Radiosensitivity in Huntington's disease: implications for pathogenesis and presymptomatic diagnosis ,"AN Moshell, JH Robbins","Lancet I,",1980.0,3.8022850968701425,3.8022850968701425
8sTe-gEnKwUJ,Channel-aware schedulers for voip and mpeg-4 based on channel prediction,"ACC Aguiar, C Hoene, J Klaue, H Karl, A Wolisz, H  ","at MoMuC,",,3.801935147711122,3.801935147711122
2GmELRlGZiUJ,Goals and the self-identification process,"BR Schlenker, MF Weigold","See Pervin,",,3.797748518074992,3.797748518074992
url:http://www.kluweronline.com/article.asp%3FPIPS%3D262143%26PDF%3D1,"Spatial Data Mining: Database Primitives, Algorithms and Efficient DBMS Support",A FROMMELT,"Data Mining and Knowledge Discovery,",2000.0,3.7921136867788245,3.7921136867788245
IhGTfd5ygQUJ,Automatic quantification of multiple sclerosis lesion volume using stereotaxic space,"A Zijdenbos, A Evans, F Riahi, J Sled, HC Chui, V  ","Proc. Int. Conf. Visual. Biomed. Comput,",1996.0,3.792075511360262,3.792075511360262
cdm573sUDy8J,A proposed globally distributed federated database: a practical performance evaluation,"C Linn, B Howarth","Parallel and Distributed Information Systems, 1994.,  &hellip;,",,3.791394116193641,3.791394116193641
GsTq8-R1uaMJ,"AQuery: Query Language for Ordered Data, Optimization Techniques","A Lerner, D Shasha","and Experiments. Technical Report, March 2003. csdocs. cs. nyu. ",,3.7902735553566407,3.7902735553566407
GMi5mHNrf9wJ,"Bal. H.,â??CCJ: Object-based Message Passing and Collective Communication in Javaâ??","A Nelisse, J Maassen, T Kielmann","Proc. Joint ACM Java Grande-ISCOPE,",,3.7886428579996094,3.7886428579996094
An9PAvKnLTcJ,Virus Induced Erythema Multiforme and Stevens-Johnson Syndrome,"AC Choy, PR Yarnold, JE Brown, GT Kayaloglou","ALLERGY PROCEEDINGS,",1995.0,3.7883505439389866,3.7883505439389866
ER8571wXl6EJ,World Wide Database Å? Integrating the Web,A Bouguettayaâ?¦,"CORBA and Databases,",,3.7849115859901423,3.7849115859901423
nwR1aPl-vE0J,Web Power Tools: The Cutting Edge?,B Machrone,"PC MAGAZINE-AMERICAN EDITION-,",,3.7848091876057364,3.7848091876057364
uhl7JKpbtAwJ,Hyperinflation and Convertibility-Based Stabilization in Argentina,AJ Canavese,"CONTRIBUTIONS TO ECONOMIC ANALYSIS,",1993.0,3.781896753993185,3.781896753993185
url:http://adsabs.harvard.edu/abs/1984PhDT........38S,Entropy of He 2 and universality near the superfluid in He (4),AL Singaas,"Ph. D. Thesis California Univ., Santa Barbara.,",1984.0,3.778557734398878,3.778557734398878
o5VliBZvlC8J,ndPOLLEX: Comparative Polynesian lexicon,"B Biggs, R Clark",Electronic,,3.775962803069949,3.775962803069949
kWTy8R3oWB8J,"Habitat characteristics, function, and destruction of bald eagle communal roosts in western  ","AJ Hansen, MV Stalmaster, JR Newman","&hellip; . Washington Bald Eagle Symposium, Seattle, Washington, USA,",,3.7755371087204614,3.7755371087204614
v9PmORgbkFgJ,The N-end rule pathway of protein degradation,A Varshavsky,"Genes to Cells,",1997.0,3.774778669443099,3.774778669443099
qwBd5lyQe8YJ,Hydrofoil Analysis and Design Program (HANDE) Final Report,"AJ Brennan, JD Burroghs, WC Hurt, W Wichert, D  ","The Boeing Company, Seattle, Washington, D,",,3.771375431499412,3.771375431499412
faEsbtygg0YJ,Multi-body simulation of a helicopter landing with skid landing gear in various attitudes and soil  ,"C Caprile, A Airoldi, A Biaggi, P Mandelli","European Rotorcraft Forum, 25 th, Rome, Italy, Proceedings.,",1999.0,3.768044851921534,3.768044851921534
y26uKRXMnFgJ,Experiments in store fi'agmentation,B Steensgaard,"Technical report, Microsoft Research, 1995. In",,3.7668013200150603,3.7668013200150603
hJQBlHFxCzwJ,Vehicle detection and tracking for freeway monitoring,"B Gloyer, HK Aghajan, S Kai-Yeung, T Kailath","Proc. 28th Asilomar Conf. Signals, Systems Computers,",,3.7643523880008756,3.7643523880008756
BMJAEBoelywJ,Bottomless package doubles SOICs current-handling ability,A Bindra,Electronic,,3.762651133659301,3.762651133659301
3xKeNbvzBNQJ,andS. Chaudhuri. Finding faces in photographs,"AN Rajagopalan, KS Kumar, J Karlekar, R  ","&hellip; . of InternationalConferenceonComputerVision, Bombay, India,",,3.759087673582118,3.759087673582118
4DkDEOrojB0J,Evidence of Lower-Atmospheric Ozone&quot; Sloshing&quot; in an Urbanized Valley,"AW Ellis, ML Hildebrandt, HJS Fernando","PHYSICAL GEOGRAPHY,",1999.0,3.7586348906440072,3.7586348906440072
url:http://journals.iucr.org/c/issues/1999/11/00/cf1329/cf1329.pdf,Diffraction data were kindly collected by AMM,A Cryst,Acc. Chem.,,3.7568405989289566,3.7568405989289566
Rvqb41N24_8J,"PowerPC 603**  TM  microprocessor: an array built-in self test,&quot;","C Hunter, J Slaton, J Eno, R Jessani, C Dietz","Proc. Int. Test Conf,",,3.7553239201521125,3.7553239201521125
kj9zlG2nFDsJ,Algorithms for processing K-closest-pair queries in spatial databases,"A Corral, Y Manolopoulos, Y Theodoridis, M  ","Data &amp; Knowledge Engineering,",2004.0,3.754294195676554,3.754294195676554
VgcgoZdWS50J,BIOPHYSICAL CHARACTERISATION OF LIPOSOMAL DELIVERY SYSTEMS FOR LIPOPHILIC DRUGS: CYCLOSPORIN A AS AN ,"A FAHR, G REITER","CELLULAR AND MOLECULAR BIOLOGY LETTERS,",1999.0,3.7524930435798423,3.7524930435798423
khy0gawUwpIJ,Seattle and Beyond: Developing Country Perspectives,AV Ganesan,"&hellip; .) The WTO After Seattle, Washington, Instituto de EconomÃ­a &hellip;,",,3.747854514765397,3.747854514765397
T0am0KZDLK4J,Non-deterministic dataflow programming,"AJCJR CURD, CC KIRKHAM",Proc. 6th ACM European,,3.743488295507933,3.743488295507933
WKMAHEqEhx4J,Biological storytelling: a software tool for biological information organization based upon  ,"A Kuchinsky, K Graham, D Moh, A Adler, K Babaria,  ","ACM SIGGROUP Bulletin,",2002.0,3.7419729534780517,3.7419729534780517
2ATIlbCZm7QJ,Education in the United States [CD-ROM],AG Powell,"MicrosoftÂ® Encarta,",,3.7415799563234824,3.7415799563234824
SyEeNzwlTsMJ,Efficient Models for Color Textures,"A Gagalowicz, SD Ma, C Tournier-Lasserve",Proc. Int&#39;l Conf. Pattern,,3.7401436959512435,3.7401436959512435
mds_HWHGgGAJ,andV. Cheh. 2000,A Zambrowski,&hellip;  of the Home Health Prospective Payment,,3.738776700753579,3.738776700753579
2IZjJA0zczAJ,Application of Newtonâ??s identities to a generalized birthday problem and to the Poisson Binomial  ,C Stein,"Technical Report 354, Dept. Statistics, Stanford University, ",,3.737455015513796,3.737455015513796
Pws-L_YXN8oJ,From informal requirements to agent-based specification,"B Fields, M Harrison, P Wright","ACM SIGCHI Bulletin,",1994.0,3.7370613445823913,3.7370613445823913
leQyJdu1jfcJ,Finite element analysis of electromagnetic torque saturation harmonics in a squirrel cage machine,A Demenko,"Electronic Engineering,",1999.0,3.734886476417074,3.734886476417074
yyd8QamzghsJ,Two separate sequences of PB2 subunit constitute the RNA cap-binding site of influenza virus RNA  ,"A Honda, K Mizumoto, A Ishihama","Genes to Cells,",1999.0,3.7327222040400123,3.7327222040400123
url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D20021212029381MT%26recid%3DA7340051AH,Airport ground surveillance and ground guidance system LOCAR/Localized Cable Radar/(Low cost airport ,AM LEVINE,"National Aerospace Meeting, Washington, D. C, Proceedings,",1973.0,3.7295384995495335,3.7295384995495335
gi-0wmsCqHAJ,Community-Based Organizations and Welfare Reform.,"B Fink, R Widom","New York: Manpower Demonstration Research Corporation,",,3.729309618108746,3.729309618108746
XGF_k3tOKuUJ,ILS: A Framework for Integrating Multiple Heterogeneous Learning Agents,"B Silver, J Vittal, W Frawley, G Iba, K Bradford","Procs of Second Generation Expert Systems, l Oth  &hellip;,",,3.7276451748110437,3.7276451748110437
robZSxXm0h0J,Screening for vitamin D depletion,AM Parfitt,"Lancet I,",1984.0,3.727400315225147,3.727400315225147
EEs2CkSayQMJ,Factors Influencing Body Composition of Premature Infants at Term-Adjusted Age,", J Randall-Simpson","ANNALS-NEW YORK ACADEMY OF SCIENCES,",2000.0,3.725627752732907,3.725627752732907
RNojHofRS9kJ,Beneficial effect of D-ribose in patient with myoadenylate deaminase deficiency,BM Patten,"Lancet i,",1982.0,3.724862854878014,3.724862854878014
c5-QcyG6TJUJ,Collaborative Intelligence-Agents over the Internet,"B Porter, S Rangaswamy, S Shalabi","Undergraduate final year project, MIT Laboratory of Computer ",,3.724557866995249,3.724557866995249
INrtkhaMZoMJ,Active citizenship and local governance: political and geographical dimensions,A Kearns,"POLITICAL GEOGRAPHY,",1995.0,3.721313097750861,3.721313097750861
pQZxXtiL5CMJ,Caratteristiche cinematiche di una corrente in un canale con variazione di scabrezza al fondo.,"A Carravetta, R Della Morte","Proc., 28th Italian Congress of Hydraulic and Waterworks,  &hellip;,",,3.716603963605217,3.716603963605217
url:http://links.jstor.org/sici%3Fsici%3D0146-4949(196721)8%253A2%253C165%253ATAAFIN%253E2.0.CO%253B2-4,The Artist as Failure in Nabokov's Early Prose,A Field,"Wisconsin Studies in Contemporary Literature,",1967.0,3.71646873930632,3.71646873930632
QZxWqDWu5wAJ,Information of aerosol extinction-to-backscatter ratios using AERONET measurements and cluster  ,"A Omar, J Won, S Yoon, MP McCormick",Proc. 21st Int. Laser Radar,,3.7122793236940046,3.7122793236940046
5L8by9TxvhQJ,"Electronic journals-past, present... and future?",C McKnight,"ASLIB PROCEEDINGS,",1993.0,3.7075974461101864,3.7075974461101864
gxVI54gVoEgJ,The amino terminal and E2F interaction domains are critical for C/EBPalpha-mediated induction of  ,", LM Johansen, EA Nelson, HS Radomska, EK Evans, P ","BLOOD-NEW YORK-,",2003.0,3.703499464198256,3.703499464198256
zORcB_SPXBgJ,"A New Approach to Stable Matching Problems,&quot; Department of Computer Science",A Subramanian,"Stanford University, Technical Report STAN-CS-89-1275,",,3.6997232025901643,3.6997232025901643
-zYzr574uy4J,Examples of automatic asymptotic expansions,B Salvy,"ACM SIGSAM Bulletin,",1991.0,3.697474922198799,3.697474922198799
wfDxe9DcVCYJ,"Computer Literacy: What It Is, Why It Is Important.",A Luehrmann,"Electronic Learning,",,3.695460284106456,3.695460284106456
qC-DMcm27sAJ,The Effect of Clozapine on Plasma Norepinephrine: Relationship to Clinical Efficacy,"A Breier, RW Buchanan, S Listwak","NEUROPSYCHOPHARMACOLOGY-SAN DIEGO-,",1994.0,3.694777643004734,3.694777643004734
TT-7RpNJJjcJ,"Hough,â??Debugging Parallel Programs using Abstract Visualizations,â??",A Alfred,"Technical Report 91: 53, University of Massachusetts at Amherst,",,3.6913030074483686,3.6913030074483686
2yxNWqy2Wx4J,Geometrische Beweise mit dem PC,A Engel,"Proceedings of Derive Days D usseldorf,",,3.690698203223418,3.690698203223418
7r8h8_deS5sJ,Pfleiderer. Disclosing information on the internet: Is it noise or is it news,A Admati,"Technical report, Graduate School of Business, Stanford ",,3.690126605972379,3.690126605972379
BzX3e1_Fnk0J,Probabilistic Models for UniÂ¢ ed Collaborative and Content-Based Recommendation in Sparse-Data  ,"A Popescul, L Ungar, D Pennock, S Lawrence","Seattle, Washington,",,3.6878364655780818,3.6878364655780818
I6I7Ee7k44cJ,"Lesser, and Associates",C Robert,"The Economics of Mid Rise Housing and TODs,",,3.6875701300214176,3.6875701300214176
2s57CZXlJh8J,Deformation of a cylindrical drop in a vibrational field,"AA Albuzhev, DV Lyubimov",Proc. on CD 29th Summer Schoolâ?? Advanced Problems in ,,3.6859206830714912,3.6859206830714912
SPmuD0fyRVwJ,"Y, Yamaguchi,â??Identifying the capability of overlapping computing with communicationâ??","A Sohn, Y Kodama, M Sato, H Sakane, H Yamada, S  ","Procs. ACM/IEEE Parallel Architecture and Compilation  &hellip;,",,3.6838248574821986,3.6838248574821986
zyrxP7TRpAAJ,Judging student multimedia,C Brunner,"Electronic Learning,",,3.6784002545610237,3.6784002545610237
url:http://adsabs.harvard.edu/abs/1977PhDT........43R,Crystallographic studies on phase transformations in (NH4) 2H3IO6 and Ag2H3IO6,A Rueegg,"&hellip;  Eidgenoessische Technische Hochschule, Zurich (Switzerland) &hellip;,",1977.0,3.677324928945794,3.677324928945794
0osPBW-wRAUJ,Survival in patients with systemic lupus erythematosus in India,"A Kumar, AN Malaviya, RR Singh, YN Singh, CM Adya, ","Rheumatology International,",1992.0,3.676099062977437,3.676099062977437
g3FNf7GAma4J,Dynamic Host Configuration for Managing Mobility Between Private and Public Networks,"A Miu, P Bahl","Microsoft Technical Report,",,3.6755585786316245,3.6755585786316245
UiLJTxHGPFIJ,Economic and Monetary Union in Europe and Constraints on National Budgetary Policies,"AL Bovenberg, J Kremers, P Masson","CONTRIBUTIONS TO ECONOMIC ANALYSIS,",1993.0,3.675460802901945,3.675460802901945
VKhOaY5EkUsJ,Relevant Issues in High-Level Connectitvity Synthesis,"BM Pangrle, FD Brewer, DA Lobo, A Seawright",Proc. 28th DAC,,3.671713797902423,3.671713797902423
6jmDGkNnxjgJ,Production and characterization of wheat-barley addition lines,"A Islam, KW Shepherd, DHB Sparrow","Proc. Int. Wheat Genet. Symp,",,3.670562817118621,3.670562817118621
1MF5MiP7_TwJ,Subjective Validation of Perception Properties in Binaural Sound Reproduction Systems,"A Sontacchi, P Majdak, M Noisternig, R Holdrich",Proc. AES 21st Int.,,3.6705243233548916,3.6705243233548916
PvXvrIETzBYJ,Numerical Simulation of a Thermoacoustic Refrigerator,"A Worlikar, OM Knio, F Sicherheitstechnik","ESAIM: Proceedings,",1996.0,3.6701199618702245,3.6701199618702245
NMIKjOpzcSoJ,all (1999). Estimating the Support of a High-Dimensional Distribution,B SchÃ¶lkopf,Technical Report Microsoft Research. 27 November,,3.6691950212296747,3.6691950212296747
i3-F0UM7NxQJ,GIS Applications in Archaeology,A Monts-Homkey,"Santa Barbara, University of Southern California,",,3.6682668702662165,3.6682668702662165
zgG1snrc_wcJ,"Semantic overlay networks, 2002","A Crespo, H Garcia-Molina",Stanford University Database Group Technical,,3.6670171755678114,3.6670171755678114
kRriikfQeqkJ,Early prediction of response to pegylated interferon alfa-2b plus ribavirin in patients coinfected  ,"C Quereda, L Moreno, A Morenoâ?¦","San Diego, Sept,",,3.665897198883372,3.665897198883372
SyipZGrt_U0J,"A computer for grandma: seniors, with time and money, could be the next big market",C Whelan,"Electronic News,",,3.664143624428149,3.664143624428149
url:http://links.jstor.org/sici%3Fsici%3D0146-4949(196323)4%253A3%253C298%253A%2522ESTSO%253E2.0.CO%253B2-F,&quot; Salina e Svelto&quot;: The Symbolism of Change in&quot; Il Gattopardo&quot;,"A Evans, C Evans","Wisconsin Studies in Contemporary Literature,",1963.0,3.6634627058302294,3.6634627058302294
xMTVEaLdc84J,Exporting Harm: The High-Tech Trashing of Asia,BA Network,"Seattle, Washington,(PDF copy available at: http://www. ban. &hellip;,",,3.6634434850077806,3.6634434850077806
7m_XGgNopQ8J,"Flexible knowledge acquisition through explicit representation of knowledge roles, in â??1996 AAAI  ","B Swartout, Y Gill","Learning, and Demonstration: Automating Tasks for Users,",,3.6584455988238953,3.6584455988238953
OV59CLw1UDcJ,Video transmission using 3D wavelet transforms,"AS Lewis, G Knowles","Electronic letters,",,3.6573283017781644,3.6573283017781644
GBtqySap3DcJ,Jigsaw: An Object Oriented Server. W3C Note,A Baird-Smith,"World Wide Web Consortium, MIT Laboratory for Computer  &hellip;,",,3.657079461495921,3.657079461495921
HgnNz_pPbV8J,Fas-induced DNA fragmentation and proteolysis of nuclear proteins,"A Kawahara, M Enari, RV Talanian, WW Wong, S  ","Genes to Cells,",1998.0,3.651852085650357,3.651852085650357
snFTnJwYDwEJ,Secure Online 3D Human Body Database,"A Ruto, B Buxton, I Mirkin, C Goonatilake","Procs of Scanning,",,3.6516677458248483,3.6516677458248483
mJcSXhyIXBAJ,"Networks,â??",ATM Wireless,"Proc. IEEE ICC, Montreal, Canada, June,",,3.6453506431489324,3.6453506431489324
i7GpR1lhBAYJ,Localization of long-term mem- 78,"A Pascual, T Preat","&hellip; , ER, and Steward, O.(1992). Demonstration of local protein  &hellip;,",,3.6452194419457324,3.6452194419457324
h6TINSpJhUcJ,Maximum profitability with minimum risk and effort,AJ Richmond,"Proc. 29th APCOM, Beijing, China,",,3.6433712899392225,3.6433712899392225
